"scenario","type","year","occupancy","passenger.km","vehicle.km","TWh.vehicle.km","vehicle.km.vehicle","vehicles"
"iea6","walk.passenger.urban","2011",1,2.7e+12,2.7e+12,0,0,0
"iea6","walk.passenger.urban","2015",1,3.05e+12,3.05e+12,0,0,0
"iea6","walk.passenger.urban","2020",1,3.38e+12,3.38e+12,0,0,0
"iea6","walk.passenger.urban","2025",1,3.53e+12,3.53e+12,0,0,0
"iea6","walk.passenger.urban","2030",1,3.57e+12,3.57e+12,0,0,0
"iea6","walk.passenger.urban","2035",1,3.47e+12,3.47e+12,0,0,0
"iea6","walk.passenger.urban","2040",1,3.26e+12,3.26e+12,0,0,0
"iea6","walk.passenger.urban","2045",1,2.97e+12,2.97e+12,0,0,0
"iea6","walk.passenger.urban","2050",1,2.59e+12,2.59e+12,0,0,0
"iea6","bike.passenger.urban","2011",1,1.91e+12,1.91e+12,0,1000,1.91e+09
"iea6","bike.passenger.urban","2015",1,2.17e+12,2.17e+12,0,1000,2.17e+09
"iea6","bike.passenger.urban","2020",1,2.41e+12,2.41e+12,0,1000,2.41e+09
"iea6","bike.passenger.urban","2025",1,2.52e+12,2.52e+12,0,1000,2.52e+09
"iea6","bike.passenger.urban","2030",1,2.56e+12,2.56e+12,0,1000,2.56e+09
"iea6","bike.passenger.urban","2035",1,2.49e+12,2.49e+12,0,1000,2.49e+09
"iea6","bike.passenger.urban","2040",1,2.35e+12,2.35e+12,0,1000,2.35e+09
"iea6","bike.passenger.urban","2045",1,2.14e+12,2.14e+12,0,1000,2.14e+09
"iea6","bike.passenger.urban","2050",1,1.88e+12,1.88e+12,0,1000,1.88e+09
"iea6","motorbike.passenger.urban.fuel","2011",1.09,3.49e+12,3.21e+12,3.81e-10,10000,3.21e+08
"iea6","motorbike.passenger.urban.fuel","2015",1.1,4.02e+12,3.65e+12,3.54e-10,10000,3.65e+08
"iea6","motorbike.passenger.urban.fuel","2020",1.1,4.73e+12,4.29e+12,3.32e-10,10000,4.29e+08
"iea6","motorbike.passenger.urban.fuel","2025",1.11,5.27e+12,4.76e+12,3.09e-10,10000,4.76e+08
"iea6","motorbike.passenger.urban.fuel","2030",1.11,5.72e+12,5.16e+12,2.89e-10,10000,5.16e+08
"iea6","motorbike.passenger.urban.fuel","2035",1.11,6.03e+12,5.43e+12,2.74e-10,10000,5.43e+08
"iea6","motorbike.passenger.urban.fuel","2040",1.11,6.24e+12,5.6e+12,2.64e-10,10000,5.6e+08
"iea6","motorbike.passenger.urban.fuel","2045",1.12,6.36e+12,5.69e+12,2.56e-10,10000,5.69e+08
"iea6","motorbike.passenger.urban.fuel","2050",1.12,6.39e+12,5.7e+12,2.5e-10,10000,5.7e+08
"iea6","motorbike.passenger.urban.elec","2011",1.09,4.16e+10,3.82e+10,1.06e-10,10000,3820000
"iea6","motorbike.passenger.urban.elec","2015",1.1,3.03e+11,2.75e+11,1.05e-10,10000,27500000
"iea6","motorbike.passenger.urban.elec","2020",1.1,6.28e+11,5.69e+11,1.02e-10,10000,56900000
"iea6","motorbike.passenger.urban.elec","2025",1.11,1.04e+12,9.36e+11,1.01e-10,10000,93600000
"iea6","motorbike.passenger.urban.elec","2030",1.11,1.53e+12,1.38e+12,9.89e-11,10000,1.38e+08
"iea6","motorbike.passenger.urban.elec","2035",1.11,2.1e+12,1.89e+12,9.8e-11,10000,1.89e+08
"iea6","motorbike.passenger.urban.elec","2040",1.11,2.75e+12,2.47e+12,9.72e-11,10000,2.47e+08
"iea6","motorbike.passenger.urban.elec","2045",1.12,3.47e+12,3.1e+12,9.65e-11,10000,3.1e+08
"iea6","motorbike.passenger.urban.elec","2050",1.12,4.26e+12,3.8e+12,9.58e-11,10000,3.8e+08
"iea6","car.passenger.urban.ICE.liquid","2011",1.6,1.27e+13,7.91e+12,7.63e-10,15000,5.27e+08
"iea6","car.passenger.urban.ICE.liquid","2015",1.6,1.51e+13,9.44e+12,7.07e-10,15000,6.29e+08
"iea6","car.passenger.urban.ICE.liquid","2020",1.59,1.81e+13,1.14e+13,6.64e-10,15000,7.61e+08
"iea6","car.passenger.urban.ICE.liquid","2025",1.57,2.09e+13,1.33e+13,6.17e-10,15000,8.87e+08
"iea6","car.passenger.urban.ICE.liquid","2030",1.56,2.37e+13,1.52e+13,5.78e-10,15000,1.02e+09
"iea6","car.passenger.urban.ICE.liquid","2035",1.55,2.64e+13,1.71e+13,5.48e-10,15000,1.14e+09
"iea6","car.passenger.urban.ICE.liquid","2040",1.53,2.9e+13,1.9e+13,5.28e-10,15000,1.26e+09
"iea6","car.passenger.urban.ICE.liquid","2045",1.52,3.16e+13,2.08e+13,5.12e-10,15000,1.39e+09
"iea6","car.passenger.urban.ICE.liquid","2050",1.5,3.42e+13,2.27e+13,4.99e-10,15000,1.52e+09
"iea6","car.passenger.urban.ICE.gas","2011",1.6,1.23e+11,7.68e+10,7.63e-10,15000,5120000
"iea6","car.passenger.urban.ICE.gas","2015",1.6,1.56e+11,9.73e+10,7.07e-10,15000,6490000
"iea6","car.passenger.urban.ICE.gas","2020",1.59,2.15e+11,1.36e+11,6.64e-10,15000,9050000
"iea6","car.passenger.urban.ICE.gas","2025",1.57,2.82e+11,1.79e+11,6.17e-10,15000,1.2e+07
"iea6","car.passenger.urban.ICE.gas","2030",1.56,3.59e+11,2.3e+11,5.78e-10,15000,15400000
"iea6","car.passenger.urban.ICE.gas","2035",1.55,4.44e+11,2.87e+11,5.48e-10,15000,19100000
"iea6","car.passenger.urban.ICE.gas","2040",1.53,5.37e+11,3.51e+11,5.28e-10,15000,23400000
"iea6","car.passenger.urban.ICE.gas","2045",1.52,6.39e+11,4.21e+11,5.12e-10,15000,28100000
"iea6","car.passenger.urban.ICE.gas","2050",1.5,7.51e+11,5e+11,4.99e-10,15000,33300000
"iea6","car.passenger.urban.PH","2011",1.6,363000,227000,5.77e-10,15000,15.1
"iea6","car.passenger.urban.PH","2015",1.6,1.56e+11,9.73e+10,5.35e-10,15000,6490000
"iea6","car.passenger.urban.PH","2020",1.59,2.96e+11,1.87e+11,5.02e-10,15000,12400000
"iea6","car.passenger.urban.PH","2025",1.57,4.7e+11,2.99e+11,4.67e-10,15000,19900000
"iea6","car.passenger.urban.PH","2030",1.56,6.82e+11,4.38e+11,4.37e-10,15000,29200000
"iea6","car.passenger.urban.PH","2035",1.55,9.28e+11,6.01e+11,4.15e-10,15000,4e+07
"iea6","car.passenger.urban.PH","2040",1.53,1.21e+12,7.89e+11,4e-10,15000,52600000
"iea6","car.passenger.urban.PH","2045",1.52,1.52e+12,1e+12,3.87e-10,15000,6.7e+07
"iea6","car.passenger.urban.PH","2050",1.5,1.88e+12,1.25e+12,3.78e-10,15000,83300000
"iea6","car.passenger.urban.EV","2011",1.6,2.78e+10,1.74e+10,2.12e-10,15000,1160000
"iea6","car.passenger.urban.EV","2015",1.6,1.56e+11,9.73e+10,2.09e-10,15000,6490000
"iea6","car.passenger.urban.EV","2020",1.59,2.15e+11,1.36e+11,2.04e-10,15000,9050000
"iea6","car.passenger.urban.EV","2025",1.57,2.82e+11,1.79e+11,2.01e-10,15000,1.2e+07
"iea6","car.passenger.urban.EV","2030",1.56,3.59e+11,2.3e+11,1.98e-10,15000,15400000
"iea6","car.passenger.urban.EV","2035",1.55,4.44e+11,2.87e+11,1.96e-10,15000,19100000
"iea6","car.passenger.urban.EV","2040",1.53,5.37e+11,3.51e+11,1.94e-10,15000,23400000
"iea6","car.passenger.urban.EV","2045",1.52,6.39e+11,4.21e+11,1.93e-10,15000,28100000
"iea6","car.passenger.urban.EV","2050",1.5,7.51e+11,5e+11,1.92e-10,15000,33300000
"iea6","car.passenger.urban.H2","2011",1.6,0,0,4.19e-10,15000,0
"iea6","car.passenger.urban.H2","2015",1.6,0,0,4.15e-10,15000,0
"iea6","car.passenger.urban.H2","2020",1.59,0,0,4.04e-10,15000,0
"iea6","car.passenger.urban.H2","2025",1.57,0,0,3.98e-10,15000,0
"iea6","car.passenger.urban.H2","2030",1.56,0,0,3.92e-10,15000,0
"iea6","car.passenger.urban.H2","2035",1.55,0,0,3.88e-10,15000,0
"iea6","car.passenger.urban.H2","2040",1.53,0,0,3.85e-10,15000,0
"iea6","car.passenger.urban.H2","2045",1.52,0,0,3.82e-10,15000,0
"iea6","car.passenger.urban.H2","2050",1.5,0,0,3.79e-10,15000,0
"iea6","bus.passenger.urban.ICE.liquid","2011",27.3,1.07e+13,3.91e+11,2.85e-09,30000,1.3e+07
"iea6","bus.passenger.urban.ICE.liquid","2015",27,1.21e+13,4.48e+11,2.65e-09,30000,14900000
"iea6","bus.passenger.urban.ICE.liquid","2020",26.5,1.41e+13,5.32e+11,2.48e-09,30000,17700000
"iea6","bus.passenger.urban.ICE.liquid","2025",26,1.57e+13,6.02e+11,2.31e-09,30000,20100000
"iea6","bus.passenger.urban.ICE.liquid","2030",25.5,1.7e+13,6.68e+11,2.16e-09,30000,22300000
"iea6","bus.passenger.urban.ICE.liquid","2035",25,1.81e+13,7.23e+11,2.05e-09,30000,24100000
"iea6","bus.passenger.urban.ICE.liquid","2040",24.5,1.89e+13,7.71e+11,1.98e-09,30000,25700000
"iea6","bus.passenger.urban.ICE.liquid","2045",24,1.95e+13,8.14e+11,1.92e-09,30000,27100000
"iea6","bus.passenger.urban.ICE.liquid","2050",23.5,2e+13,8.52e+11,1.87e-09,30000,28400000
"iea6","bus.passenger.urban.ICE.gas","2011",27.3,955000,35000,2.85e-09,30000,1.17
"iea6","bus.passenger.urban.ICE.gas","2015",27,1.25e+11,4.62e+09,2.65e-09,30000,154000
"iea6","bus.passenger.urban.ICE.gas","2020",26.5,1.88e+11,7.1e+09,2.48e-09,30000,237000
"iea6","bus.passenger.urban.ICE.gas","2025",26,2.57e+11,9.88e+09,2.31e-09,30000,329000
"iea6","bus.passenger.urban.ICE.gas","2030",25.5,3.32e+11,1.3e+10,2.16e-09,30000,434000
"iea6","bus.passenger.urban.ICE.gas","2035",25,4.09e+11,1.64e+10,2.05e-09,30000,545000
"iea6","bus.passenger.urban.ICE.gas","2040",24.5,4.88e+11,1.99e+10,1.98e-09,30000,663000
"iea6","bus.passenger.urban.ICE.gas","2045",24,5.67e+11,2.36e+10,1.92e-09,30000,787000
"iea6","bus.passenger.urban.ICE.gas","2050",23.5,6.45e+11,2.75e+10,1.87e-09,30000,916000
"iea6","bus.passenger.urban.PH","2011",27.3,0,0,2.48e-09,30000,0
"iea6","bus.passenger.urban.PH","2015",27,6.41e+10,2.37e+09,2.3e-09,30000,79000
"iea6","bus.passenger.urban.PH","2020",26.5,1.27e+11,4.79e+09,2.16e-09,30000,160000
"iea6","bus.passenger.urban.PH","2025",26,2e+11,7.69e+09,2.01e-09,30000,256000
"iea6","bus.passenger.urban.PH","2030",25.5,2.83e+11,1.11e+10,1.88e-09,30000,369000
"iea6","bus.passenger.urban.PH","2035",25,3.69e+11,1.48e+10,1.79e-09,30000,492000
"iea6","bus.passenger.urban.PH","2040",24.5,4.6e+11,1.88e+10,1.72e-09,30000,625000
"iea6","bus.passenger.urban.PH","2045",24,5.52e+11,2.3e+10,1.67e-09,30000,767000
"iea6","bus.passenger.urban.PH","2050",23.5,6.45e+11,2.75e+10,1.63e-09,30000,916000
"iea6","bus.passenger.urban.EV","2011",27.3,4.75e+09,1.74e+08,6.3e-10,30000,5800
"iea6","bus.passenger.urban.EV","2015",27,1.97e+11,7.29e+09,6.23e-10,30000,243000
"iea6","bus.passenger.urban.EV","2020",26.5,2.19e+11,8.26e+09,6.08e-10,30000,275000
"iea6","bus.passenger.urban.EV","2025",26,2.31e+11,8.89e+09,5.98e-10,30000,296000
"iea6","bus.passenger.urban.EV","2030",25.5,2.38e+11,9.33e+09,5.89e-10,30000,311000
"iea6","bus.passenger.urban.EV","2035",25,2.38e+11,9.53e+09,5.83e-10,30000,318000
"iea6","bus.passenger.urban.EV","2040",24.5,2.34e+11,9.55e+09,5.78e-10,30000,318000
"iea6","bus.passenger.urban.EV","2045",24,2.26e+11,9.42e+09,5.74e-10,30000,314000
"iea6","bus.passenger.urban.EV","2050",23.5,2.15e+11,9.16e+09,5.7e-10,30000,305000
"iea6","bus.passenger.urban.H2","2011",27.3,0,0,1.73e-09,30000,0
"iea6","bus.passenger.urban.H2","2015",27,0,0,1.71e-09,30000,0
"iea6","bus.passenger.urban.H2","2020",26.5,0,0,1.67e-09,30000,0
"iea6","bus.passenger.urban.H2","2025",26,0,0,1.65e-09,30000,0
"iea6","bus.passenger.urban.H2","2030",25.5,0,0,1.62e-09,30000,0
"iea6","bus.passenger.urban.H2","2035",25,0,0,1.6e-09,30000,0
"iea6","bus.passenger.urban.H2","2040",24.5,0,0,1.59e-09,30000,0
"iea6","bus.passenger.urban.H2","2045",24,0,0,1.58e-09,30000,0
"iea6","bus.passenger.urban.H2","2050",23.5,0,0,1.57e-09,30000,0
"iea6","train.passenger.urban.fuel","2011",384,1.72e+11,4.49e+08,3.07e-08,150000,2990
"iea6","train.passenger.urban.fuel","2015",384,1.84e+11,4.79e+08,2.85e-08,150000,3190
"iea6","train.passenger.urban.fuel","2020",381,2.08e+11,5.46e+08,2.67e-08,150000,3640
"iea6","train.passenger.urban.fuel","2025",377,2.24e+11,5.93e+08,2.49e-08,150000,3950
"iea6","train.passenger.urban.fuel","2030",374,2.35e+11,6.28e+08,2.33e-08,150000,4190
"iea6","train.passenger.urban.fuel","2035",371,2.41e+11,6.49e+08,2.21e-08,150000,4320
"iea6","train.passenger.urban.fuel","2040",368,2.42e+11,6.58e+08,2.13e-08,150000,4390
"iea6","train.passenger.urban.fuel","2045",364,2.39e+11,6.56e+08,2.06e-08,150000,4370
"iea6","train.passenger.urban.fuel","2050",361,2.32e+11,6.44e+08,2.01e-08,150000,4290
"iea6","train.passenger.urban.elec","2011",384,1.55e+12,4.04e+09,1.26e-08,150000,26900
"iea6","train.passenger.urban.elec","2015",384,1.75e+12,4.57e+09,1.25e-08,150000,30400
"iea6","train.passenger.urban.elec","2020",381,1.97e+12,5.16e+09,1.22e-08,150000,34400
"iea6","train.passenger.urban.elec","2025",377,2.1e+12,5.56e+09,1.2e-08,150000,37100
"iea6","train.passenger.urban.elec","2030",374,2.18e+12,5.84e+09,1.18e-08,150000,38900
"iea6","train.passenger.urban.elec","2035",371,2.22e+12,5.98e+09,1.17e-08,150000,39900
"iea6","train.passenger.urban.elec","2040",368,2.21e+12,6.02e+09,1.16e-08,150000,40100
"iea6","train.passenger.urban.elec","2045",364,2.17e+12,5.95e+09,1.15e-08,150000,39700
"iea6","train.passenger.urban.elec","2050",361,2.09e+12,5.8e+09,1.15e-08,150000,38600
"iea6","walk.passenger.rural","2011",1,8.01e+11,8.01e+11,0,0,0
"iea6","walk.passenger.rural","2015",1,8.18e+11,8.18e+11,0,0,0
"iea6","walk.passenger.rural","2020",1,8.13e+11,8.13e+11,0,0,0
"iea6","walk.passenger.rural","2025",1,7.76e+11,7.76e+11,0,0,0
"iea6","walk.passenger.rural","2030",1,7.23e+11,7.23e+11,0,0,0
"iea6","walk.passenger.rural","2035",1,6.51e+11,6.51e+11,0,0,0
"iea6","walk.passenger.rural","2040",1,5.62e+11,5.62e+11,0,0,0
"iea6","walk.passenger.rural","2045",1,4.48e+11,4.48e+11,0,0,0
"iea6","walk.passenger.rural","2050",1,3.2e+11,3.2e+11,0,0,0
"iea6","bike.passenger.rural","2011",1,1.72e+12,1.72e+12,0,1000,1.72e+09
"iea6","bike.passenger.rural","2015",1,1.78e+12,1.78e+12,0,1000,1.78e+09
"iea6","bike.passenger.rural","2020",1,1.77e+12,1.77e+12,0,1000,1.77e+09
"iea6","bike.passenger.rural","2025",1,1.69e+12,1.69e+12,0,1000,1.69e+09
"iea6","bike.passenger.rural","2030",1,1.57e+12,1.57e+12,0,1000,1.57e+09
"iea6","bike.passenger.rural","2035",1,1.41e+12,1.41e+12,0,1000,1.41e+09
"iea6","bike.passenger.rural","2040",1,1.2e+12,1.2e+12,0,1000,1.2e+09
"iea6","bike.passenger.rural","2045",1,9.44e+11,9.44e+11,0,1000,9.44e+08
"iea6","bike.passenger.rural","2050",1,6.52e+11,6.52e+11,0,1000,6.52e+08
"iea6","motorbike.passenger.rural.fuel","2011",1,2.8e+12,2.8e+12,3.81e-10,10000,2.8e+08
"iea6","motorbike.passenger.rural.fuel","2015",1.01,2.97e+12,2.94e+12,3.54e-10,10000,2.94e+08
"iea6","motorbike.passenger.rural.fuel","2020",1.01,3.1e+12,3.06e+12,3.32e-10,10000,3.06e+08
"iea6","motorbike.passenger.rural.fuel","2025",1.02,3.14e+12,3.1e+12,3.09e-10,10000,3.1e+08
"iea6","motorbike.passenger.rural.fuel","2030",1.02,3.16e+12,3.1e+12,2.89e-10,10000,3.1e+08
"iea6","motorbike.passenger.rural.fuel","2035",1.02,3.13e+12,3.07e+12,2.74e-10,10000,3.07e+08
"iea6","motorbike.passenger.rural.fuel","2040",1.02,3.07e+12,3.01e+12,2.64e-10,10000,3.01e+08
"iea6","motorbike.passenger.rural.fuel","2045",1.03,2.93e+12,2.86e+12,2.56e-10,10000,2.86e+08
"iea6","motorbike.passenger.rural.fuel","2050",1.03,2.77e+12,2.69e+12,2.5e-10,10000,2.69e+08
"iea6","motorbike.passenger.rural.elec","2011",1,3.33e+10,3.33e+10,1.06e-10,10000,3330000
"iea6","motorbike.passenger.rural.elec","2015",1.01,2.3e+11,2.28e+11,1.05e-10,10000,22800000
"iea6","motorbike.passenger.rural.elec","2020",1.01,4.19e+11,4.14e+11,1.02e-10,10000,41400000
"iea6","motorbike.passenger.rural.elec","2025",1.02,6.25e+11,6.15e+11,1.01e-10,10000,61500000
"iea6","motorbike.passenger.rural.elec","2030",1.02,8.53e+11,8.38e+11,9.89e-11,10000,83800000
"iea6","motorbike.passenger.rural.elec","2035",1.02,1.1e+12,1.07e+12,9.8e-11,10000,1.07e+08
"iea6","motorbike.passenger.rural.elec","2040",1.02,1.36e+12,1.33e+12,9.72e-11,10000,1.33e+08
"iea6","motorbike.passenger.rural.elec","2045",1.03,1.6e+12,1.56e+12,9.65e-11,10000,1.56e+08
"iea6","motorbike.passenger.rural.elec","2050",1.03,1.84e+12,1.79e+12,9.58e-11,10000,1.79e+08
"iea6","car.passenger.rural.ICE.liquid","2011",1.8,8.41e+12,4.67e+12,7.63e-10,15000,3.11e+08
"iea6","car.passenger.rural.ICE.liquid","2015",1.8,9.01e+12,5.01e+12,7.07e-10,15000,3.34e+08
"iea6","car.passenger.rural.ICE.liquid","2020",1.78,9.73e+12,5.45e+12,6.64e-10,15000,3.64e+08
"iea6","car.passenger.rural.ICE.liquid","2025",1.77,1.04e+13,5.9e+12,6.17e-10,15000,3.93e+08
"iea6","car.passenger.rural.ICE.liquid","2030",1.75,1.12e+13,6.38e+12,5.78e-10,15000,4.25e+08
"iea6","car.passenger.rural.ICE.liquid","2035",1.74,1.2e+13,6.89e+12,5.48e-10,15000,4.59e+08
"iea6","car.passenger.rural.ICE.liquid","2040",1.72,1.28e+13,7.43e+12,5.28e-10,15000,4.95e+08
"iea6","car.passenger.rural.ICE.liquid","2045",1.71,1.35e+13,7.9e+12,5.12e-10,15000,5.27e+08
"iea6","car.passenger.rural.ICE.liquid","2050",1.69,1.42e+13,8.37e+12,4.99e-10,15000,5.58e+08
"iea6","car.passenger.rural.ICE.gas","2011",1.8,8.16e+10,4.53e+10,7.63e-10,15000,3020000
"iea6","car.passenger.rural.ICE.gas","2015",1.8,1.09e+11,6.06e+10,7.07e-10,15000,4040000
"iea6","car.passenger.rural.ICE.gas","2020",1.78,1.31e+11,7.33e+10,6.64e-10,15000,4890000
"iea6","car.passenger.rural.ICE.gas","2025",1.77,1.54e+11,8.73e+10,6.17e-10,15000,5820000
"iea6","car.passenger.rural.ICE.gas","2030",1.75,1.81e+11,1.03e+11,5.78e-10,15000,6880000
"iea6","car.passenger.rural.ICE.gas","2035",1.74,2.11e+11,1.21e+11,5.48e-10,15000,8080000
"iea6","car.passenger.rural.ICE.gas","2040",1.72,2.44e+11,1.41e+11,5.28e-10,15000,9430000
"iea6","car.passenger.rural.ICE.gas","2045",1.71,2.76e+11,1.62e+11,5.12e-10,15000,10800000
"iea6","car.passenger.rural.ICE.gas","2050",1.69,3.11e+11,1.84e+11,4.99e-10,15000,12300000
"iea6","car.passenger.rural.PH","2011",1.8,241000,134000,5.77e-10,15000,8.93
"iea6","car.passenger.rural.PH","2015",1.8,9.57e+10,5.32e+10,5.35e-10,15000,3540000
"iea6","car.passenger.rural.PH","2020",1.78,1.62e+11,9.07e+10,5.02e-10,15000,6050000
"iea6","car.passenger.rural.PH","2025",1.77,2.37e+11,1.34e+11,4.67e-10,15000,8950000
"iea6","car.passenger.rural.PH","2030",1.75,3.24e+11,1.85e+11,4.37e-10,15000,12300000
"iea6","car.passenger.rural.PH","2035",1.74,4.23e+11,2.43e+11,4.15e-10,15000,16200000
"iea6","car.passenger.rural.PH","2040",1.72,5.34e+11,3.1e+11,4e-10,15000,20700000
"iea6","car.passenger.rural.PH","2045",1.71,6.51e+11,3.81e+11,3.87e-10,15000,25400000
"iea6","car.passenger.rural.PH","2050",1.69,7.78e+11,4.6e+11,3.78e-10,15000,30600000
"iea6","car.passenger.rural.EV","2011",1.8,1.85e+10,1.03e+10,2.12e-10,15000,685000
"iea6","car.passenger.rural.EV","2015",1.8,1.14e+11,6.33e+10,2.09e-10,15000,4220000
"iea6","car.passenger.rural.EV","2020",1.78,1.35e+11,7.58e+10,2.04e-10,15000,5060000
"iea6","car.passenger.rural.EV","2025",1.77,1.59e+11,8.96e+10,2.01e-10,15000,5980000
"iea6","car.passenger.rural.EV","2030",1.75,1.85e+11,1.05e+11,1.98e-10,15000,7020000
"iea6","car.passenger.rural.EV","2035",1.74,2.14e+11,1.23e+11,1.96e-10,15000,8190000
"iea6","car.passenger.rural.EV","2040",1.72,2.46e+11,1.43e+11,1.94e-10,15000,9510000
"iea6","car.passenger.rural.EV","2045",1.71,2.78e+11,1.63e+11,1.93e-10,15000,10800000
"iea6","car.passenger.rural.EV","2050",1.69,3.11e+11,1.84e+11,1.92e-10,15000,12300000
"iea6","car.passenger.rural.H2","2011",1.8,0,0,4.19e-10,15000,0
"iea6","car.passenger.rural.H2","2015",1.8,0,0,4.15e-10,15000,0
"iea6","car.passenger.rural.H2","2020",1.78,0,0,4.04e-10,15000,0
"iea6","car.passenger.rural.H2","2025",1.77,0,0,3.98e-10,15000,0
"iea6","car.passenger.rural.H2","2030",1.75,0,0,3.92e-10,15000,0
"iea6","car.passenger.rural.H2","2035",1.74,0,0,3.88e-10,15000,0
"iea6","car.passenger.rural.H2","2040",1.72,0,0,3.85e-10,15000,0
"iea6","car.passenger.rural.H2","2045",1.71,0,0,3.82e-10,15000,0
"iea6","car.passenger.rural.H2","2050",1.69,0,0,3.79e-10,15000,0
"iea6","bus.passenger.rural.ICE.liquid","2011",27.3,2.02e+12,7.41e+10,2.85e-09,30000,2470000
"iea6","bus.passenger.rural.ICE.liquid","2015",27,2.15e+12,7.93e+10,2.65e-09,30000,2640000
"iea6","bus.passenger.rural.ICE.liquid","2020",26.5,2.38e+12,8.95e+10,2.48e-09,30000,2980000
"iea6","bus.passenger.rural.ICE.liquid","2025",26,2.57e+12,9.87e+10,2.31e-09,30000,3290000
"iea6","bus.passenger.rural.ICE.liquid","2030",25.5,2.76e+12,1.08e+11,2.16e-09,30000,3610000
"iea6","bus.passenger.rural.ICE.liquid","2035",25,2.95e+12,1.18e+11,2.05e-09,30000,3930000
"iea6","bus.passenger.rural.ICE.liquid","2040",24.5,3.14e+12,1.28e+11,1.98e-09,30000,4270000
"iea6","bus.passenger.rural.ICE.liquid","2045",24,3.26e+12,1.36e+11,1.92e-09,30000,4530000
"iea6","bus.passenger.rural.ICE.liquid","2050",23.5,3.37e+12,1.43e+11,1.87e-09,30000,4780000
"iea6","bus.passenger.rural.ICE.gas","2011",27.3,181000,6620,2.85e-09,30000,0.22
"iea6","bus.passenger.rural.ICE.gas","2015",27,1.13e+10,4.18e+08,2.65e-09,30000,13900
"iea6","bus.passenger.rural.ICE.gas","2020",26.5,2.13e+10,8.03e+08,2.48e-09,30000,26800
"iea6","bus.passenger.rural.ICE.gas","2025",26,3.27e+10,1.26e+09,2.31e-09,30000,41900
"iea6","bus.passenger.rural.ICE.gas","2030",25.5,4.57e+10,1.79e+09,2.16e-09,30000,59700
"iea6","bus.passenger.rural.ICE.gas","2035",25,6.01e+10,2.4e+09,2.05e-09,30000,80100
"iea6","bus.passenger.rural.ICE.gas","2040",24.5,7.62e+10,3.11e+09,1.98e-09,30000,104000
"iea6","bus.passenger.rural.ICE.gas","2045",24,9.21e+10,3.84e+09,1.92e-09,30000,128000
"iea6","bus.passenger.rural.ICE.gas","2050",23.5,1.09e+11,4.63e+09,1.87e-09,30000,154000
"iea6","bus.passenger.rural.PH","2011",27.3,0,0,2.48e-09,30000,0
"iea6","bus.passenger.rural.PH","2015",27,1.13e+10,4.18e+08,2.3e-09,30000,13900
"iea6","bus.passenger.rural.PH","2020",26.5,2.13e+10,8.03e+08,2.16e-09,30000,26800
"iea6","bus.passenger.rural.PH","2025",26,3.27e+10,1.26e+09,2.01e-09,30000,41900
"iea6","bus.passenger.rural.PH","2030",25.5,4.57e+10,1.79e+09,1.88e-09,30000,59700
"iea6","bus.passenger.rural.PH","2035",25,6.01e+10,2.4e+09,1.79e-09,30000,80100
"iea6","bus.passenger.rural.PH","2040",24.5,7.62e+10,3.11e+09,1.72e-09,30000,104000
"iea6","bus.passenger.rural.PH","2045",24,9.21e+10,3.84e+09,1.67e-09,30000,128000
"iea6","bus.passenger.rural.PH","2050",23.5,1.09e+11,4.63e+09,1.63e-09,30000,154000
"iea6","bus.passenger.rural.EV","2011",27.3,9e+08,32900000,6.3e-10,30000,1100
"iea6","bus.passenger.rural.EV","2015",27,3.48e+10,1.29e+09,6.23e-10,30000,42900
"iea6","bus.passenger.rural.EV","2020",26.5,3.67e+10,1.38e+09,6.08e-10,30000,46100
"iea6","bus.passenger.rural.EV","2025",26,3.78e+10,1.45e+09,5.98e-10,30000,48400
"iea6","bus.passenger.rural.EV","2030",25.5,3.85e+10,1.51e+09,5.89e-10,30000,50300
"iea6","bus.passenger.rural.EV","2035",25,3.88e+10,1.55e+09,5.83e-10,30000,51700
"iea6","bus.passenger.rural.EV","2040",24.5,3.88e+10,1.58e+09,5.78e-10,30000,52700
"iea6","bus.passenger.rural.EV","2045",24,3.77e+10,1.57e+09,5.74e-10,30000,52400
"iea6","bus.passenger.rural.EV","2050",23.5,3.62e+10,1.54e+09,5.7e-10,30000,51400
"iea6","bus.passenger.rural.H2","2011",27.3,0,0,1.73e-09,30000,0
"iea6","bus.passenger.rural.H2","2015",27,0,0,1.71e-09,30000,0
"iea6","bus.passenger.rural.H2","2020",26.5,0,0,1.67e-09,30000,0
"iea6","bus.passenger.rural.H2","2025",26,0,0,1.65e-09,30000,0
"iea6","bus.passenger.rural.H2","2030",25.5,0,0,1.62e-09,30000,0
"iea6","bus.passenger.rural.H2","2035",25,0,0,1.6e-09,30000,0
"iea6","bus.passenger.rural.H2","2040",24.5,0,0,1.59e-09,30000,0
"iea6","bus.passenger.rural.H2","2045",24,0,0,1.58e-09,30000,0
"iea6","bus.passenger.rural.H2","2050",23.5,0,0,1.57e-09,30000,0
"iea6","train.passenger.rural.fuel","2011",384,9.79e+11,2.55e+09,3.07e-08,150000,17000
"iea6","train.passenger.rural.fuel","2015",384,1.03e+12,2.67e+09,2.85e-08,150000,17800
"iea6","train.passenger.rural.fuel","2020",381,1.1e+12,2.89e+09,2.67e-08,150000,19300
"iea6","train.passenger.rural.fuel","2025",377,1.15e+12,3.04e+09,2.49e-08,150000,20200
